"x","y"
0.834170854271357,3.31884636022293
0.839195979899497,3.49328699839455
0.844221105527638,3.58111307512373
0.849246231155779,3.36525630786127
0.85427135678392,3.77257537343024
0.85929648241206,3.66311199831474
0.864321608040201,3.65825411754073
0.869346733668342,3.8953075410165
0.874371859296482,3.7743890339787
0.879396984924623,3.54825632136482
0.884422110552764,3.997238362721
0.889447236180904,3.62865597709924
0.894472361809045,3.7486206057996
0.899497487437186,3.77601013178844
0.904522613065327,3.72110010791282
0.909547738693467,3.86883096207296
0.914572864321608,3.86405681986249
0.919597989949749,3.62639422116855
0.924623115577889,3.78082191402993
0.92964824120603,3.5047243064271
0.934673366834171,3.64980007215274
0.939698492462312,3.41374917673594
0.944723618090452,3.67277370263373
0.949748743718593,3.53919365569975
0.954773869346734,3.44154228570216
0.959798994974874,3.62364959897003
0.964824120603015,3.36160470624203
0.969849246231156,3.57783523727917
0.974874371859296,3.61641881058171
0.979899497487437,3.92747448889926
0.984924623115578,3.77444609072464
0.989949748743719,3.25369071631516
0.994974874371859,3.52536619826716
1,3.355956379965
